"","ActivityStartDate","ActivityStartTime.Time","ActivityEndDate","ActivityEndTime.Time","ActivityDepthHeightMeasure.MeasureValue","MonitoringLocationIdentifier","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure"
"3989",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3990",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3991",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3992",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3993",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3994",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3995",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3996",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3997",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3998",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"3999",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4000",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4001",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4002",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4003",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4004",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4005",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4006",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4007",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4008",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4009",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4010",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4011",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4012",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4013",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4014",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4015",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4016",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4017",2016-08-22,"15:50:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4018",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4019",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4020",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4021",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4022",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4023",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4024",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4025",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4026",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4027",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4028",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4029",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4030",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4031",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4032",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4033",2016-08-16,"11:28:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4034",2016-08-16,"11:21:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4035",2016-08-16,"11:21:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4036",2016-08-16,"11:21:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4037",2016-08-16,"11:21:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4038",2016-08-16,"11:21:00","","",NA,"UTAHDWQ_WQX-4994970",40.4375871,-111.7115327
"4039",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4040",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4041",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4042",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4043",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4044",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4045",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4046",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4047",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4048",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4049",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4050",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4051",2016-08-11,"8:45:00","","",NA,"UTAHDWQ_WQX-4932830",39.87606985,-111.0373858
"4052",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4053",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4054",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4055",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4056",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4057",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4058",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4059",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4060",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4061",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4062",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4063",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4064",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4065",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4066",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4067",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4068",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4069",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4070",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4071",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4072",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4073",2016-08-10,"13:05:00","8/10/2016","13:05:59",NA,"USGS-401327111462601",NA,NA
"4074",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4075",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4076",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4077",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4078",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4079",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4080",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4081",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4082",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4083",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4084",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4085",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4086",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4087",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4088",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4089",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4090",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4091",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4092",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4093",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4094",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4095",2016-08-10,"15:15:00","8/10/2016","15:15:59",NA,"USGS-401432111454301",NA,NA
"4096",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4097",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4098",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4099",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4100",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4101",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4102",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4103",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4104",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4105",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4106",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4107",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4108",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4109",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4110",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4111",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4112",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4113",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4114",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4115",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4116",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4117",2016-08-10,"10:15:00","8/10/2016","10:15:59",NA,"USGS-401613111463301",NA,NA
"4118",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4119",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4120",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4121",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4122",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4123",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4124",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4125",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4126",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4127",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4128",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4129",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4130",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4131",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4132",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4133",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4134",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4135",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4136",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4137",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4138",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4139",2016-08-10,"11:30:00","8/10/2016","11:30:59",NA,"USGS-401658111491601",NA,NA
"4140",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4141",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4142",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4143",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4144",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4145",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4146",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4147",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4148",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4149",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4150",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4151",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4152",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4153",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4154",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4155",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4156",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4157",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4158",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4159",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4160",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4161",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4162",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4163",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4164",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4165",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4166",2016-08-09,"16:30:00","","",NA,"11NPSWRD_WQX-TICA_TFD_AFRWS",40.442092,-111.713598
"4167",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4168",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4169",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4170",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4171",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4172",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4173",2016-08-08,"10:35:00","","",1,"USGS-10147100",NA,NA
"4174",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4175",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4176",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4177",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4178",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4179",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4180",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4181",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4182",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4183",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4184",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4185",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4186",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4187",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4188",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4189",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4190",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4191",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4192",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4193",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4194",2016-08-04,"9:25:00","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4195",2016-08-04,"9:25:20","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4196",2016-08-04,"9:25:20","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4197",2016-08-04,"9:25:20","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4198",2016-08-04,"9:25:20","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4199",2016-08-04,"9:25:20","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4200",2016-08-04,"9:25:20","","",NA,"UTAHDWQ_WQX-4996135",40.21711,-111.48223
"4201",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4202",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4203",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4204",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4205",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4206",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4207",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4208",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4209",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4210",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4211",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4212",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4213",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4214",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4215",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4216",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4217",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4218",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4219",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4220",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4221",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4222",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4223",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4224",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4225",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4226",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4227",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4228",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4229",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4230",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4231",2016-08-03,"9:30:00","","",NA,"USGS-401607112023401",NA,NA
"4232",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4233",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4234",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4235",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4236",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4237",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4238",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4239",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4240",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4241",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4242",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4243",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4244",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4245",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4246",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4247",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4248",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4249",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4250",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4251",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4252",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4253",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4254",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4255",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4256",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4257",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4258",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4259",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4260",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4261",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
"4262",2016-08-03,"10:30:00","","",NA,"USGS-401730111594501",NA,NA
